dep;sexe;jour;hosp;rea;rad;dc
28;2;25/03/2020;17;6;4;1
29;0;25/03/2020;33;9;17;5
29;1;25/03/2020;19;6;7;4
29;2;25/03/2020;14;3;10;1
2A;0;25/03/2020;74;9;21;14
2A;1;25/03/2020;39;5;11;7
2A;2;25/03/2020;35;4;10;7
2B;0;25/03/2020;7;0;33;1
2B;1;25/03/2020;3;0;16;1
2B;2;25/03/2020;4;0;17;0
30;0;25/03/2020;19;10;15;5
30;1;25/03/2020;16;10;9;4
30;2;25/03/2020;3;0;6;1
31;0;25/03/2020;108;36;44;3
31;1;25/03/2020;75;27;19;2
31;2;25/03/2020;33;9;25;1
32;0;25/03/2020;11;3;0;0
32;1;25/03/2020;10;3;0;0
32;2;25/03/2020;1;0;0;0
33;0;25/03/2020;144;41;55;6
33;1;25/03/2020;91;29;20;1
33;2;25/03/2020;51;12;35;5
34;0;25/03/2020;135;36;54;13
34;1;25/03/2020;70;24;25;5
34;2;25/03/2020;65;12;29;8
35;0;25/03/2020;41;14;30;2
35;1;25/03/2020;28;12;17;2
35;2;25/03/2020;13;2;13;0
36;0;25/03/2020;23;7;0;5
36;1;25/03/2020;11;4;0;2
36;2;25/03/2020;12;3;0;3
37;0;25/03/2020;25;8;9;3
37;1;25/03/2020;16;7;3;3
37;2;25/03/2020;9;1;6;0
38;0;25/03/2020;79;16;38;3
38;1;25/03/2020;48;14;19;2
38;2;25/03/2020;31;2;19;1
39;0;25/03/2020;28;4;4;0
39;1;25/03/2020;17;3;3;0
39;2;25/03/2020;11;1;1;0
40;0;25/03/2020;9;2;1;0
40;1;25/03/2020;4;1;1;0
40;2;25/03/2020;5;1;0;0
41;0;25/03/2020;11;2;7;0
41;1;25/03/2020;7;1;5;0
41;2;25/03/2020;4;1;2;0
42;0;25/03/2020;210;40;29;16
42;1;25/03/2020;141;32;15;10
42;2;25/03/2020;69;8;14;6
43;0;25/03/2020;11;4;11;0
43;1;25/03/2020;7;4;3;0
43;2;25/03/2020;4;0;8;0
44;0;25/03/2020;89;19;27;7
44;1;25/03/2020;54;11;16;4
44;2;25/03/2020;35;8;11;3
45;0;25/03/2020;49;18;13;1
45;1;25/03/2020;25;14;7;0
45;2;25/03/2020;23;4;6;1
46;0;25/03/2020;3;1;4;0
46;1;25/03/2020;3;1;2;0
46;2;25/03/2020;0;0;2;0
47;0;25/03/2020;17;1;3;1
47;1;25/03/2020;9;1;2;1
47;2;25/03/2020;8;0;1;0
48;0;25/03/2020;8;2;2;0
48;1;25/03/2020;6;2;1;0
48;2;25/03/2020;2;0;1;0
49;0;25/03/2020;67;16;55;6
49;1;25/03/2020;42;9;29;4
49;2;25/03/2020;25;7;26;2
50;0;25/03/2020;21;5;8;3
50;1;25/03/2020;13;5;4;0
50;2;25/03/2020;8;0;4;3
51;0;25/03/2020;180;41;65;16
51;1;25/03/2020;103;33;29;12
51;2;25/03/2020;76;8;36;4
52;0;25/03/2020;23;7;12;5
52;1;25/03/2020;12;3;3;3
52;2;25/03/2020;11;4;9;2
53;0;25/03/2020;21;4;3;1
53;1;25/03/2020;14;4;1;1
53;2;25/03/2020;7;0;2;0
54;0;25/03/2020;192;83;31;28
54;1;25/03/2020;109;52;10;16
54;2;25/03/2020;83;31;20;12
55;0;25/03/2020;107;9;24;11
55;1;25/03/2020;50;4;9;7
55;2;25/03/2020;56;5;15;4
56;0;25/03/2020;69;13;52;20
56;1;25/03/2020;44;12;24;12
56;2;25/03/2020;25;1;28;8
57;0;25/03/2020;567;115;114;79
57;1;25/03/2020;301;89;55;40
57;2;25/03/2020;256;25;56;39
58;0;25/03/2020;3;2;0;0
58;1;25/03/2020;2;2;0;0
58;2;25/03/2020;1;0;0;0
59;0;25/03/2020;239;93;36;20
59;1;25/03/2020;145;70;22;12
59;2;25/03/2020;94;23;14;8
60;0;25/03/2020;210;43;78;44
60;1;25/03/2020;114;29;45;28
60;2;25/03/2020;96;14;33;16
61;0;25/03/2020;11;4;20;1
61;1;25/03/2020;8;3;7;1
61;2;25/03/2020;3;1;13;0
62;0;25/03/2020;103;40;42;8
62;1;25/03/2020;63;32;24;5
62;2;25/03/2020;40;8;18;3
63;0;25/03/2020;17;4;12;0
63;1;25/03/2020;8;3;8;0
63;2;25/03/2020;9;1;4;0
64;0;25/03/2020;32;7;8;3
64;1;25/03/2020;17;6;5;2
64;2;25/03/2020;15;1;3;1
65;0;25/03/2020;7;2;3;0
65;1;25/03/2020;6;2;1;0
65;2;25/03/2020;1;0;2;0
66;0;25/03/2020;98;30;23;7
66;1;25/03/2020;47;20;9;3
66;2;25/03/2020;51;10;14;4
67;0;25/03/2020;690;184;149;80
67;1;25/03/2020;410;146;76;47
67;2;25/03/2020;275;38;73;32
68;0;25/03/2020;802;106;325;239
68;1;25/03/2020;441;80;169;140
68;2;25/03/2020;356;25;152;97
69;0;25/03/2020;570;116;129;52
69;1;25/03/2020;291;80;40;22
69;2;25/03/2020;265;30;58;23
70;0;25/03/2020;44;18;11;6
70;1;25/03/2020;25;10;4;6
70;2;25/03/2020;19;8;7;0
71;0;25/03/2020;109;19;119;25
71;1;25/03/2020;60;14;38;11
71;2;25/03/2020;48;5;81;14
72;0;25/03/2020;26;3;13;1
72;1;25/03/2020;18;3;4;0
72;2;25/03/2020;8;0;9;1
73;0;25/03/2020;41;7;18;2
73;1;25/03/2020;21;5;8;2
73;2;25/03/2020;14;0;10;0
74;0;25/03/2020;116;31;84;15
74;1;25/03/2020;71;22;49;7
74;2;25/03/2020;38;6;34;8
75;0;25/03/2020;1289;328;291;112
75;1;25/03/2020;810;237;159;76
75;2;25/03/2020;465;91;129;36
76;0;25/03/2020;125;27;15;13
76;1;25/03/2020;75;19;8;10
76;2;25/03/2020;50;8;7;3
77;0;25/03/2020;216;78;69;15
77;1;25/03/2020;132;49;36;12
77;2;25/03/2020;82;28;33;3
78;0;25/03/2020;330;87;86;37
78;1;25/03/2020;199;64;48;22
78;2;25/03/2020;126;23;38;15
79;0;25/03/2020;11;1;13;1
79;1;25/03/2020;5;1;6;0
79;2;25/03/2020;6;0;7;1
80;0;25/03/2020;162;39;39;16
80;1;25/03/2020;105;27;16;7
80;2;25/03/2020;55;12;22;9
81;0;25/03/2020;16;7;5;1
81;1;25/03/2020;7;3;3;1
81;2;25/03/2020;9;4;1;0
82;0;25/03/2020;3;1;2;1
82;1;25/03/2020;3;1;0;1
82;2;25/03/2020;0;0;2;0
83;0;25/03/2020;93;30;125;8
83;1;25/03/2020;57;23;62;3
83;2;25/03/2020;35;7;63;5
84;0;25/03/2020;33;9;21;3
84;1;25/03/2020;19;6;10;2
84;2;25/03/2020;14;3;11;1
85;0;25/03/2020;33;7;8;1
85;1;25/03/2020;22;6;3;1
85;2;25/03/2020;11;1;5;0
86;0;25/03/2020;15;0;9;4
86;1;25/03/2020;5;0;5;0
86;2;25/03/2020;10;0;4;4
87;0;25/03/2020;20;5;2;3
87;1;25/03/2020;10;3;0;2
87;2;25/03/2020;10;2;2;1
88;0;25/03/2020;110;18;44;41
88;1;25/03/2020;64;14;21;21
88;2;25/03/2020;45;4;23;20
89;0;25/03/2020;32;11;1;2
89;1;25/03/2020;17;7;1;1
89;2;25/03/2020;15;4;0;1
90;0;25/03/2020;138;27;42;30
90;1;25/03/2020;80;20;26;17
90;2;25/03/2020;58;7;16;13
91;0;25/03/2020;360;79;58;12
91;1;25/03/2020;217;55;35;9
91;2;25/03/2020;142;24;23;3
92;0;25/03/2020;740;187;192;47
92;1;25/03/2020;457;143;98;30
92;2;25/03/2020;272;43;93;17
93;0;25/03/2020;463;101;80;47
93;1;25/03/2020;283;65;45;24
93;2;25/03/2020;174;33;35;21
94;0;25/03/2020;550;145;153;34
94;1;25/03/2020;323;102;82;22
94;2;25/03/2020;214;41;71;12
95;0;25/03/2020;441;109;155;53
95;1;25/03/2020;270;83;88;34
95;2;25/03/2020;171;26;67;19
971;0;25/03/2020;6;6;0;0
971;1;25/03/2020;5;5;0;0
971;2;25/03/2020;1;1;0;0
972;0;25/03/2020;22;7;12;1
972;1;25/03/2020;13;5;6;0
972;2;25/03/2020;9;2;6;1
973;0;25/03/2020;0;0;0;0
973;1;25/03/2020;0;0;0;0
973;2;25/03/2020;0;0;0;0
974;0;25/03/2020;3;3;0;0
974;1;25/03/2020;3;3;0;0
974;2;25/03/2020;0;0;0;0
976;0;25/03/2020;0;0;0;0
976;1;25/03/2020;0;0;0;0
976;2;25/03/2020;0;0;0;0
1;0;26/03/2020;33;6;17;2
1;1;26/03/2020;22;5;10;0
1;2;26/03/2020;11;1;7;2
2;0;26/03/2020;124;35;102;36
2;1;26/03/2020;67;21;42;27
2;2;26/03/2020;57;14;60;9
3;0;26/03/2020;15;1;26;2
3;1;26/03/2020;4;0;11;0
3;2;26/03/2020;10;0;15;2
4;0;26/03/2020;9;1;16;0
4;1;26/03/2020;5;1;6;0
4;2;26/03/2020;4;0;10;0
5;0;26/03/2020;29;6;20;1
5;1;26/03/2020;16;3;11;0
5;2;26/03/2020;13;3;9;1
6;0;26/03/2020;85;18;95;12
6;1;26/03/2020;52;16;41;5
6;2;26/03/2020;31;1;52;7
7;0;26/03/2020;52;7;39;5
7;1;26/03/2020;23;3;14;4
7;2;26/03/2020;16;1;24;1
8;0;26/03/2020;13;7;2;0
8;1;26/03/2020;7;4;2;0
8;2;26/03/2020;6;3;0;0
9;0;26/03/2020;7;3;4;0
9;1;26/03/2020;6;2;2;0
9;2;26/03/2020;1;1;2;0
10;0;26/03/2020;58;13;3;6
10;1;26/03/2020;39;10;3;5
10;2;26/03/2020;17;3;0;1
11;0;26/03/2020;38;11;23;15
11;1;26/03/2020;26;9;10;12
11;2;26/03/2020;12;2;13;3
12;0;26/03/2020;22;5;10;4
12;1;26/03/2020;10;3;5;3
12;2;26/03/2020;12;2;5;1
13;0;26/03/2020;434;97;309;16
13;1;26/03/2020;220;65;151;7
13;2;26/03/2020;194;32;145;9
14;0;26/03/2020;51;16;11;1
14;1;26/03/2020;32;14;5;1
14;2;26/03/2020;19;2;6;0
15;0;26/03/2020;6;4;2;0
15;1;26/03/2020;3;2;2;0
15;2;26/03/2020;3;2;0;0
16;0;26/03/2020;19;3;6;4
16;1;26/03/2020;10;1;3;2
16;2;26/03/2020;6;1;2;2
17;0;26/03/2020;36;11;15;0
17;1;26/03/2020;22;8;8;0
17;2;26/03/2020;14;3;7;0
18;0;26/03/2020;9;6;1;1
18;1;26/03/2020;5;3;1;0
18;2;26/03/2020;4;3;0;1
19;0;26/03/2020;16;6;1;3
19;1;26/03/2020;11;4;1;3
19;2;26/03/2020;5;2;0;0
21;0;26/03/2020;163;40;139;32
21;1;26/03/2020;88;27;53;17
21;2;26/03/2020;75;13;84;15
22;0;26/03/2020;22;4;3;1
22;1;26/03/2020;8;2;1;1
22;2;26/03/2020;14;2;2;0
23;0;26/03/2020;4;0;0;0
23;1;26/03/2020;3;0;0;0
23;2;26/03/2020;1;0;0;0
24;0;26/03/2020;33;4;16;0
24;1;26/03/2020;12;3;8;0
24;2;26/03/2020;21;1;8;0
25;0;26/03/2020;84;29;52;18
25;1;26/03/2020;53;23;24;10
25;2;26/03/2020;31;6;28;8
26;0;26/03/2020;116;30;26;18
26;1;26/03/2020;72;22;11;11
26;2;26/03/2020;43;7;15;7
27;0;26/03/2020;35;9;0;1
27;1;26/03/2020;21;5;0;0
27;2;26/03/2020;14;4;0;1
28;0;26/03/2020;58;20;10;8
28;1;26/03/2020;40;14;2;3
28;2;26/03/2020;16;5;7;5
29;0;26/03/2020;41;9;20;5
29;1;26/03/2020;27;7;8;4
29;2;26/03/2020;14;2;12;1
2A;0;26/03/2020;88;13;22;17
2A;1;26/03/2020;46;9;11;9
2A;2;26/03/2020;42;4;11;8
2B;0;26/03/2020;7;0;41;2
2B;1;26/03/2020;3;0;21;2
2B;2;26/03/2020;4;0;20;0
30;0;26/03/2020;17;11;17;5
30;1;26/03/2020;15;10;10;4
30;2;26/03/2020;2;1;7;1
31;0;26/03/2020;140;55;49;3
31;1;26/03/2020;99;44;20;2
31;2;26/03/2020;40;11;29;1
32;0;26/03/2020;10;3;1;0
32;1;26/03/2020;9;3;1;0
32;2;26/03/2020;1;0;0;0
33;0;26/03/2020;166;46;72;11
33;1;26/03/2020;104;34;26;4
33;2;26/03/2020;60;12;46;7
34;0;26/03/2020;152;37;70;16
34;1;26/03/2020;85;26;28;7
34;2;26/03/2020;67;11;42;9
35;0;26/03/2020;50;14;34;2
35;1;26/03/2020;29;12;21;2
35;2;26/03/2020;21;2;13;0
36;0;26/03/2020;23;7;1;5
36;1;26/03/2020;12;4;0;2
36;2;26/03/2020;11;3;1;3
37;0;26/03/2020;33;9;12;3
37;1;26/03/2020;20;8;5;3
37;2;26/03/2020;13;1;7;0
38;0;26/03/2020;88;18;46;4
38;1;26/03/2020;53;15;23;3
38;2;26/03/2020;35;3;23;1
39;0;26/03/2020;45;9;4;0
39;1;26/03/2020;27;6;3;0
39;2;26/03/2020;18;3;1;0
40;0;26/03/2020;8;3;2;0
40;1;26/03/2020;3;2;2;0
40;2;26/03/2020;5;1;0;0
41;0;26/03/2020;16;2;8;0
41;1;26/03/2020;12;2;5;0
41;2;26/03/2020;4;0;3;0
42;0;26/03/2020;247;50;32;19
42;1;26/03/2020;159;38;17;13
42;2;26/03/2020;87;12;15;6
43;0;26/03/2020;13;6;11;0
43;1;26/03/2020;9;6;3;0
43;2;26/03/2020;4;0;8;0
44;0;26/03/2020;91;20;29;9
44;1;26/03/2020;54;12;17;6
44;2;26/03/2020;36;8;12;3
45;0;26/03/2020;59;25;18;3
45;1;26/03/2020;34;20;9;1
45;2;26/03/2020;24;5;9;2
46;0;26/03/2020;3;1;5;0
46;1;26/03/2020;3;1;3;0
46;2;26/03/2020;0;0;2;0
47;0;26/03/2020;16;3;4;3
47;1;26/03/2020;8;2;2;3
47;2;26/03/2020;8;1;2;0
48;0;26/03/2020;7;2;3;0
48;1;26/03/2020;5;2;2;0
48;2;26/03/2020;2;0;1;0
49;0;26/03/2020;79;20;65;8
49;1;26/03/2020;50;12;30;5
49;2;26/03/2020;29;8;35;3
50;0;26/03/2020;22;6;9;3
50;1;26/03/2020;13;6;5;0
50;2;26/03/2020;9;0;4;3
51;0;26/03/2020;199;44;71;19
51;1;26/03/2020;118;34;31;13
51;2;26/03/2020;81;10;40;6
52;0;26/03/2020;36;9;13;7
52;1;26/03/2020;20;5;4;3
52;2;26/03/2020;16;4;9;4
53;0;26/03/2020;27;5;3;3
53;1;26/03/2020;18;5;1;1
53;2;26/03/2020;9;0;2;2
54;0;26/03/2020;209;93;41;33
54;1;26/03/2020;121;61;17;19
54;2;26/03/2020;87;32;23;14
55;0;26/03/2020;116;10;32;12
55;1;26/03/2020;53;5;13;8
55;2;26/03/2020;62;5;19;4
56;0;26/03/2020;89;18;57;21
56;1;26/03/2020;60;17;26;13
56;2;26/03/2020;29;1;31;8
57;0;26/03/2020;642;120;144;99
57;1;26/03/2020;344;94;67;52
57;2;26/03/2020;288;24;73;47
58;0;26/03/2020;4;2;0;0
58;1;26/03/2020;2;2;0;0
58;2;26/03/2020;2;0;0;0
59;0;26/03/2020;283;106;50;27
59;1;26/03/2020;170;80;27;16
59;2;26/03/2020;113;26;23;11
60;0;26/03/2020;224;45;109;58
60;1;26/03/2020;121;30;63;35
60;2;26/03/2020;103;15;46;23
61;0;26/03/2020;14;5;24;1
61;1;26/03/2020;9;3;8;1
61;2;26/03/2020;5;2;16;0
62;0;26/03/2020;119;43;52;9
62;1;26/03/2020;73;33;28;6
62;2;26/03/2020;46;10;24;3
63;0;26/03/2020;21;4;13;0
63;1;26/03/2020;11;3;8;0
63;2;26/03/2020;10;1;5;0
64;0;26/03/2020;39;9;18;4
64;1;26/03/2020;25;8;10;2
64;2;26/03/2020;14;1;8;2
65;0;26/03/2020;15;2;5;1
65;1;26/03/2020;10;2;2;0
65;2;26/03/2020;5;0;3;1
66;0;26/03/2020;113;35;29;8
66;1;26/03/2020;54;22;11;4
66;2;26/03/2020;59;13;18;4
67;0;26/03/2020;727;204;224;93
67;1;26/03/2020;432;159;119;54
67;2;26/03/2020;288;44;105;38
68;0;26/03/2020;878;119;373;268
68;1;26/03/2020;472;88;197;159
68;2;26/03/2020;399;27;174;106
69;0;26/03/2020;644;114;168;66
69;1;26/03/2020;327;80;59;31
69;2;26/03/2020;307;30;78;28
70;0;26/03/2020;62;22;13;6
70;1;26/03/2020;37;14;5;6
70;2;26/03/2020;25;8;8;0
71;0;26/03/2020;149;22;140;29
71;1;26/03/2020;82;15;50;13
71;2;26/03/2020;66;7;89;16
72;0;26/03/2020;39;5;20;2
72;1;26/03/2020;29;5;7;1
72;2;26/03/2020;10;0;13;1
73;0;26/03/2020;52;13;19;2
73;1;26/03/2020;28;11;9;2
73;2;26/03/2020;24;2;10;0
74;0;26/03/2020;135;37;97;16
74;1;26/03/2020;84;29;54;8
74;2;26/03/2020;51;8;41;8
75;0;26/03/2020;1493;375;353;139
75;1;26/03/2020;917;269;196;94
75;2;26/03/2020;560;106;153;45
76;0;26/03/2020;151;39;18;14
76;1;26/03/2020;87;24;9;10
76;2;26/03/2020;64;15;9;4
77;0;26/03/2020;271;98;85;20
77;1;26/03/2020;169;64;41;14
77;2;26/03/2020;100;33;44;6
78;0;26/03/2020;414;100;112;43
78;1;26/03/2020;260;74;64;25
78;2;26/03/2020;149;25;48;18
79;0;26/03/2020;15;1;13;1
79;1;26/03/2020;6;1;6;0
79;2;26/03/2020;9;0;7;1
80;0;26/03/2020;169;42;47;20
80;1;26/03/2020;109;31;20;10
80;2;26/03/2020;57;11;26;10
81;0;26/03/2020;24;10;6;1
81;1;26/03/2020;11;5;4;1
81;2;26/03/2020;13;5;2;0
82;0;26/03/2020;3;2;2;1
82;1;26/03/2020;3;2;0;1
82;2;26/03/2020;0;0;2;0
83;0;26/03/2020;103;32;132;12
83;1;26/03/2020;60;23;66;6
83;2;26/03/2020;42;9;66;6
84;0;26/03/2020;35;10;27;3
84;1;26/03/2020;20;7;13;2
84;2;26/03/2020;15;3;14;1
85;0;26/03/2020;46;9;10;2
85;1;26/03/2020;33;8;4;1
85;2;26/03/2020;13;1;6;1
86;0;26/03/2020;24;6;13;4
86;1;26/03/2020;15;6;6;0
86;2;26/03/2020;9;0;7;4
87;0;26/03/2020;23;4;3;4
87;1;26/03/2020;11;2;1;3
87;2;26/03/2020;12;2;2;1
88;0;26/03/2020;101;17;57;47
88;1;26/03/2020;58;13;26;28
88;2;26/03/2020;42;4;31;19
89;0;26/03/2020;35;12;2;3
89;1;26/03/2020;19;8;2;2
89;2;26/03/2020;16;4;0;1
90;0;26/03/2020;137;30;52;35
90;1;26/03/2020;79;22;29;21
90;2;26/03/2020;58;8;23;14
91;0;26/03/2020;416;93;68;15
91;1;26/03/2020;253;63;39;10
91;2;26/03/2020;162;30;29;5
92;0;26/03/2020;851;221;227;56
92;1;26/03/2020;532;171;112;36
92;2;26/03/2020;303;49;114;20
93;0;26/03/2020;547;120;100;68
93;1;26/03/2020;333;79;56;35
93;2;26/03/2020;203;38;44;31
94;0;26/03/2020;651;152;181;52
94;1;26/03/2020;385;112;102;31
94;2;26/03/2020;254;40;79;21
95;0;26/03/2020;489;110;184;67
95;1;26/03/2020;305;82;104;44
95;2;26/03/2020;184;28;80;23
971;0;26/03/2020;21;7;4;0
971;1;26/03/2020;12;6;3;0
971;2;26/03/2020;9;1;1;0
972;0;26/03/2020;29;11;13;1
972;1;26/03/2020;16;6;6;0
972;2;26/03/2020;11;4;7;1
973;0;26/03/2020;0;0;0;0
973;1;26/03/2020;0;0;0;0
973;2;26/03/2020;0;0;0;0
974;0;26/03/2020;3;3;0;0
974;1;26/03/2020;3;3;0;0
974;2;26/03/2020;0;0;0;0
976;0;26/03/2020;0;0;0;0
976;1;26/03/2020;0;0;0;0
976;2;26/03/2020;0;0;0;0
1;0;27/03/2020;49;9;17;2
1;1;27/03/2020;33;8;10;0
1;2;27/03/2020;16;1;7;2
2;0;27/03/2020;132;35;90;37
2;1;27/03/2020;71;20;38;28
2;2;27/03/2020;61;15;52;9
3;0;27/03/2020;18;2;27;4
3;1;27/03/2020;5;0;11;2
3;2;27/03/2020;12;1;16;2
4;0;27/03/2020;11;1;18;0
4;1;27/03/2020;6;1;7;0
4;2;27/03/2020;5;0;11;0
5;0;27/03/2020;32;7;22;1
5;1;27/03/2020;16;4;13;0
5;2;27/03/2020;16;3;9;1
6;0;27/03/2020;99;22;99;12
6;1;27/03/2020;60;19;42;5
6;2;27/03/2020;37;2;55;7
7;0;27/03/2020;54;9;45;9
7;1;27/03/2020;22;4;18;6
7;2;27/03/2020;18;1;26;2
8;0;27/03/2020;14;8;2;0
8;1;27/03/2020;8;5;2;0
8;2;27/03/2020;6;3;0;0
9;0;27/03/2020;8;1;4;0
9;1;27/03/2020;6;1;2;0
9;2;27/03/2020;2;0;2;0
10;0;27/03/2020;61;13;3;6
10;1;27/03/2020;42;10;3;5
10;2;27/03/2020;17;3;0;1
11;0;27/03/2020;45;14;26;15
11;1;27/03/2020;31;10;12;12
11;2;27/03/2020;14;4;14;3
12;0;27/03/2020;24;6;13;5
12;1;27/03/2020;11;3;5;3
12;2;27/03/2020;13;3;8;2
13;0;27/03/2020;525;110;334;20
13;1;27/03/2020;285;74;161;8
13;2;27/03/2020;218;36;160;12
14;0;27/03/2020;63;21;12;2
14;1;27/03/2020;38;17;6;2
14;2;27/03/2020;25;4;6;0
15;0;27/03/2020;7;4;2;0
15;1;27/03/2020;4;2;2;0
15;2;27/03/2020;3;2;0;0
16;0;27/03/2020;27;5;8;4
16;1;27/03/2020;13;1;4;2
16;2;27/03/2020;11;3;3;2
17;0;27/03/2020;36;13;16;0
17;1;27/03/2020;23;9;9;0
17;2;27/03/2020;13;4;7;0
18;0;27/03/2020;12;4;3;2
18;1;27/03/2020;9;3;2;0
18;2;27/03/2020;3;1;1;2
19;0;27/03/2020;16;6;1;3
19;1;27/03/2020;10;4;1;3
19;2;27/03/2020;6;2;0;0
21;0;27/03/2020;170;42;138;34
21;1;27/03/2020;94;29;53;18
21;2;27/03/2020;76;13;83;16
22;0;27/03/2020;32;5;3;1
22;1;27/03/2020;12;3;1;1
22;2;27/03/2020;20;2;2;0
23;0;27/03/2020;6;2;0;0
23;1;27/03/2020;5;2;0;0
23;2;27/03/2020;1;0;0;0
24;0;27/03/2020;41;5;16;0
24;1;27/03/2020;18;3;8;0
24;2;27/03/2020;23;2;8;0
25;0;27/03/2020;100;37;60;21
25;1;27/03/2020;66;30;30;11
25;2;27/03/2020;34;7;30;10
26;0;27/03/2020;129;35;39;21
26;1;27/03/2020;87;27;15;12
26;2;27/03/2020;39;6;24;9
27;0;27/03/2020;37;10;0;1
27;1;27/03/2020;23;6;0;0
27;2;27/03/2020;14;4;0;1
28;0;27/03/2020;68;25;13;10
28;1;27/03/2020;51;20;3;3
28;2;27/03/2020;14;4;9;7
29;0;27/03/2020;41;9;23;5
29;1;27/03/2020;26;7;11;4
29;2;27/03/2020;15;2;12;1
2A;0;27/03/2020;95;12;24;17
2A;1;27/03/2020;52;9;12;9
2A;2;27/03/2020;43;3;12;8
2B;0;27/03/2020;7;1;46;2
2B;1;27/03/2020;3;0;23;2
2B;2;27/03/2020;4;1;23;0
30;0;27/03/2020;25;11;19;6
30;1;27/03/2020;19;10;12;5
30;2;27/03/2020;6;1;7;1
31;0;27/03/2020;156;56;52;5
31;1;27/03/2020;108;47;22;4
31;2;27/03/2020;47;9;30;1
32;0;27/03/2020;15;4;1;0
32;1;27/03/2020;14;4;1;0
32;2;27/03/2020;1;0;0;0
33;0;27/03/2020;204;53;91;15
33;1;27/03/2020;119;39;34;6
33;2;27/03/2020;82;13;57;9
34;0;27/03/2020;177;43;81;18
34;1;27/03/2020;103;30;33;8
34;2;27/03/2020;74;13;48;10
35;0;27/03/2020;53;16;38;3
35;1;27/03/2020;32;13;23;3
35;2;27/03/2020;21;3;15;0
36;0;27/03/2020;29;7;2;7
36;1;27/03/2020;15;4;1;2
36;2;27/03/2020;14;3;1;5
37;0;27/03/2020;51;15;18;3
37;1;27/03/2020;27;12;8;3
37;2;27/03/2020;24;3;10;0
38;0;27/03/2020;114;29;52;4
38;1;27/03/2020;66;23;28;3
38;2;27/03/2020;48;6;24;1
39;0;27/03/2020;48;12;5;0
39;1;27/03/2020;29;8;3;0
39;2;27/03/2020;19;4;2;0
40;0;27/03/2020;10;3;2;0
40;1;27/03/2020;5;2;2;0
40;2;27/03/2020;5;1;0;0
41;0;27/03/2020;24;4;8;0
41;1;27/03/2020;17;4;5;0
41;2;27/03/2020;7;0;3;0
42;0;27/03/2020;262;51;44;20
42;1;27/03/2020;169;40;25;13
42;2;27/03/2020;92;11;19;7
43;0;27/03/2020;14;6;12;1
43;1;27/03/2020;10;6;3;1
43;2;27/03/2020;4;0;9;0
44;0;27/03/2020;128;33;33;12
44;1;27/03/2020;77;23;20;9
44;2;27/03/2020;49;8;13;3
45;0;27/03/2020;63;25;20;4
45;1;27/03/2020;36;20;11;2
45;2;27/03/2020;26;5;9;2
46;0;27/03/2020;3;1;5;0
46;1;27/03/2020;3;1;3;0
46;2;27/03/2020;0;0;2;0
47;0;27/03/2020;17;5;5;3
47;1;27/03/2020;9;3;2;3
47;2;27/03/2020;8;2;3;0
48;0;27/03/2020;7;2;3;0
48;1;27/03/2020;5;2;2;0
48;2;27/03/2020;2;0;1;0
49;0;27/03/2020;91;22;73;10
49;1;27/03/2020;59;13;33;6
49;2;27/03/2020;32;9;40;4
50;0;27/03/2020;26;7;11;4
50;1;27/03/2020;12;6;6;1
50;2;27/03/2020;13;1;5;3
51;0;27/03/2020;218;47;80;20
51;1;27/03/2020;131;35;34;13
51;2;27/03/2020;85;12;44;7
52;0;27/03/2020;49;10;17;8
52;1;27/03/2020;28;6;7;3
52;2;27/03/2020;21;4;10;5
53;0;27/03/2020;45;6;3;3
53;1;27/03/2020;23;5;1;1
53;2;27/03/2020;22;1;2;2
54;0;27/03/2020;253;109;54;35
54;1;27/03/2020;147;74;26;20
54;2;27/03/2020;104;35;27;15
55;0;27/03/2020;128;13;37;13
55;1;27/03/2020;65;8;16;8
55;2;27/03/2020;63;5;21;5
56;0;27/03/2020;89;19;67;25
56;1;27/03/2020;61;18;32;15
56;2;27/03/2020;28;1;35;10
57;0;27/03/2020;691;127;171;122
57;1;27/03/2020;377;99;75;65
57;2;27/03/2020;304;26;91;57
58;0;27/03/2020;6;3;0;0
58;1;27/03/2020;3;3;0;0
58;2;27/03/2020;3;0;0;0
59;0;27/03/2020;331;129;77;35
59;1;27/03/2020;193;95;43;20
59;2;27/03/2020;137;33;34;15
60;0;27/03/2020;232;52;120;66
60;1;27/03/2020;123;34;69;40
60;2;27/03/2020;109;18;51;26
61;0;27/03/2020;15;5;25;1
61;1;27/03/2020;10;4;9;1
61;2;27/03/2020;5;1;16;0
62;0;27/03/2020;121;44;61;9
62;1;27/03/2020;74;33;34;6
62;2;27/03/2020;47;11;27;3
63;0;27/03/2020;27;5;14;0
63;1;27/03/2020;16;4;8;0
63;2;27/03/2020;11;1;6;0
64;0;27/03/2020;48;11;21;5
64;1;27/03/2020;27;9;13;2
64;2;27/03/2020;21;2;8;3
65;0;27/03/2020;17;3;5;1
65;1;27/03/2020;12;3;2;0
65;2;27/03/2020;5;0;3;1
66;0;27/03/2020;112;32;37;9
66;1;27/03/2020;56;21;14;4
66;2;27/03/2020;56;11;23;5
67;0;27/03/2020;787;223;234;107
67;1;27/03/2020;464;170;123;61
67;2;27/03/2020;317;52;111;46
68;0;27/03/2020;963;128;409;290
68;1;27/03/2020;529;94;211;172
68;2;27/03/2020;425;30;195;115
69;0;27/03/2020;741;139;224;82
